word_count,unique_token_count,nostop_count,avg_sentence_length,avg_word_length,sentence_count,long_word_count,short_word_count,noun,adj,pron,verb,cconj,adv,det,propn,num,intj,period_count,comma_count,question_mark_count,exclamation_mark_count,colon_count,semicolon_count,parentheses_count,hyphen_count,ellipsis_count
71.0,47.0,34.0,17.75,5.140845070422535,4.0,22.0,26.0,14,7,7,15,3,1,8,1,0,0,3,1,0,0,0,0,0,0,0
50.0,41.0,26.0,16.666666666666668,4.58,3.0,9.0,19.0,11,2,3,10,1,2,8,0,0,0,2,5,0,0,0,0,0,0,0
94.0,71.0,47.0,18.8,4.446808510638298,5.0,14.0,37.0,16,3,15,19,5,8,5,1,0,0,4,1,1,0,0,0,0,0,0
175.0,111.0,83.0,25.0,4.337142857142857,7.0,30.0,79.0,32,6,16,36,10,11,24,12,0,0,6,10,3,0,1,0,0,0,0
103.0,74.0,55.0,14.714285714285714,4.349514563106796,7.0,21.0,47.0,23,9,4,24,5,5,13,2,0,0,6,3,0,0,0,0,0,0,0
106.0,79.0,50.0,17.666666666666668,4.481132075471698,6.0,21.0,47.0,22,5,12,19,3,5,14,6,0,0,5,7,0,0,0,0,0,0,0
174.0,96.0,77.0,14.5,4.017241379310345,12.0,18.0,82.0,25,16,21,43,3,10,23,3,0,0,11,0,0,0,0,0,0,0,0
59.0,43.0,28.0,14.75,3.9491525423728815,4.0,3.0,27.0,9,5,9,12,3,2,8,1,0,0,3,1,0,0,0,0,0,0,0
59.0,39.0,25.0,11.8,4.5423728813559325,5.0,11.0,25.0,13,1,5,14,1,3,12,2,0,0,4,0,0,0,0,0,0,0,0
33.0,25.0,14.0,8.25,4.03030303030303,4.0,3.0,12.0,3,1,6,9,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0
35.0,25.0,18.0,17.5,3.857142857142857,2.0,1.0,15.0,6,1,5,9,2,0,4,2,0,0,1,0,0,0,0,0,0,0,0
71.0,52.0,36.0,17.75,4.52112676056338,4.0,12.0,27.0,15,3,7,14,4,4,9,5,0,0,3,3,0,0,0,0,0,0,0
127.0,85.0,65.0,21.166666666666668,4.448818897637795,6.0,20.0,44.0,25,8,10,30,3,3,16,6,0,0,5,5,0,0,0,0,0,0,0
60.0,47.0,25.0,30.0,3.933333333333333,2.0,6.0,28.0,12,4,6,11,1,9,5,0,0,0,1,0,0,0,0,0,0,0,0
71.0,56.0,39.0,23.666666666666668,4.436619718309859,3.0,14.0,30.0,11,4,8,16,3,3,6,6,0,0,2,4,0,0,0,0,0,0,0
81.0,60.0,37.0,20.25,4.481481481481482,4.0,16.0,32.0,14,4,13,17,5,2,7,3,0,0,3,0,0,0,0,0,0,0,0
40.0,34.0,19.0,13.333333333333334,4.0,3.0,2.0,17.0,11,0,4,6,2,5,3,0,1,0,2,0,0,0,0,0,0,0,0
40.0,27.0,19.0,10.0,4.875,4.0,9.0,15.0,11,0,3,7,0,1,10,0,0,0,3,1,0,0,0,0,0,0,0
141.0,89.0,76.0,20.142857142857142,4.546099290780142,7.0,28.0,59.0,35,6,14,24,4,6,21,4,1,0,6,7,0,0,0,0,0,0,0
157.0,113.0,86.0,13.083333333333334,4.528662420382165,12.0,31.0,72.0,32,11,16,32,5,4,18,11,1,0,11,10,0,0,0,0,0,0,0
99.0,62.0,44.0,33.0,3.7474747474747474,3.0,8.0,49.0,12,6,11,31,2,5,8,5,0,0,2,6,0,0,0,0,0,0,0
63.0,45.0,23.0,31.5,3.984126984126984,2.0,7.0,28.0,14,2,6,10,5,1,12,1,0,0,1,0,0,0,0,0,0,0,0
104.0,65.0,47.0,11.555555555555555,4.134615384615385,9.0,11.0,44.0,16,0,12,26,3,8,14,6,0,0,8,3,0,0,0,0,0,0,0
43.0,33.0,21.0,14.333333333333334,4.325581395348837,3.0,5.0,16.0,11,3,2,9,0,0,8,1,0,0,2,0,0,0,0,0,0,0,0
133.0,89.0,72.0,14.777777777777779,4.684210526315789,9.0,26.0,49.0,26,8,15,24,6,3,12,8,1,0,8,3,0,0,0,0,0,0,0
153.0,96.0,69.0,17.0,3.784313725490196,9.0,19.0,73.0,23,2,24,37,3,10,16,0,2,0,8,1,0,0,0,0,0,0,0
56.0,41.0,29.0,14.0,4.464285714285714,4.0,9.0,26.0,11,0,3,16,1,3,10,0,0,0,3,1,0,0,0,0,0,0,0
42.0,32.0,19.0,14.0,4.095238095238095,3.0,7.0,23.0,5,3,5,10,2,3,3,0,0,0,2,0,0,0,0,0,0,0,0
52.0,42.0,22.0,10.4,4.211538461538462,5.0,6.0,25.0,9,0,6,13,1,2,6,2,0,0,4,0,0,0,0,0,0,0,0
136.0,80.0,75.0,15.11111111111111,4.507352941176471,9.0,23.0,54.0,30,9,5,26,6,12,21,1,0,0,8,8,0,0,0,0,0,0,0
52.0,42.0,25.0,17.333333333333332,4.769230769230769,3.0,12.0,18.0,14,0,4,8,1,2,8,1,0,0,2,1,0,0,0,0,0,0,0
44.0,33.0,20.0,14.666666666666666,4.795454545454546,3.0,8.0,14.0,11,0,7,7,0,2,6,0,0,0,2,0,0,0,0,0,0,0,0
139.0,68.0,68.0,17.375,4.215827338129497,8.0,20.0,53.0,26,5,15,27,8,10,16,4,1,0,7,7,0,0,0,0,0,0,0
48.0,36.0,28.0,12.0,4.833333333333333,4.0,10.0,16.0,13,2,0,8,1,4,12,0,1,0,3,0,0,0,0,0,0,0,0
74.0,52.0,38.0,12.333333333333334,4.675675675675675,6.0,16.0,27.0,13,5,5,16,2,5,10,3,0,0,5,4,0,0,0,0,0,0,0
166.0,112.0,82.0,23.714285714285715,4.234939759036145,7.0,22.0,70.0,32,5,16,35,8,15,22,6,0,0,6,7,0,0,0,0,0,0,0
106.0,63.0,45.0,17.666666666666668,4.1415094339622645,6.0,13.0,44.0,13,1,19,31,2,6,7,1,0,0,5,0,0,0,0,0,0,0,0
61.0,38.0,28.0,12.2,4.131147540983607,5.0,4.0,27.0,8,2,8,18,1,5,6,0,0,0,4,0,0,0,0,0,0,0,0
87.0,62.0,39.0,12.428571428571429,4.574712643678161,7.0,15.0,32.0,16,8,10,15,3,2,12,4,0,0,6,0,0,0,0,0,1,0,0
161.0,98.0,82.0,32.2,4.341614906832298,5.0,27.0,67.0,31,10,8,32,4,11,29,14,0,0,4,4,3,0,0,0,0,0,0
200.0,96.0,111.0,14.285714285714286,4.715,14.0,45.0,83.0,48,17,11,41,7,5,40,4,2,0,13,6,0,0,0,0,0,0,0
38.0,34.0,21.0,9.5,4.2894736842105265,4.0,6.0,16.0,3,1,6,9,0,5,3,0,0,0,3,2,0,0,0,0,0,0,0
48.0,34.0,21.0,12.0,4.604166666666667,4.0,10.0,21.0,11,0,6,9,0,2,8,0,0,0,3,0,0,0,0,0,0,0,0
137.0,74.0,70.0,34.25,4.211678832116788,4.0,16.0,63.0,30,7,17,24,5,4,17,6,0,0,3,2,0,0,0,0,0,1,0
37.0,30.0,16.0,18.5,4.72972972972973,2.0,8.0,12.0,8,1,3,7,2,2,7,0,0,0,1,2,0,0,0,0,0,0,0
95.0,69.0,48.0,19.0,4.821052631578947,5.0,26.0,35.0,22,4,7,20,5,4,13,5,0,0,4,7,0,0,0,1,0,0,0
103.0,55.0,51.0,17.166666666666668,4.776699029126213,6.0,21.0,38.0,21,3,10,20,0,8,14,0,1,0,5,2,0,0,0,0,0,0,0
192.0,126.0,116.0,17.454545454545453,5.03125,11.0,48.0,63.0,37,19,16,33,10,10,13,24,1,0,10,12,0,0,0,0,0,1,0
77.0,56.0,41.0,25.666666666666668,4.467532467532467,3.0,14.0,31.0,19,4,5,14,3,5,13,1,1,0,2,5,0,0,0,0,0,0,0
59.0,42.0,28.0,9.833333333333334,4.661016949152542,6.0,13.0,23.0,10,2,8,15,2,3,9,0,0,0,5,0,0,0,0,0,0,0,0
94.0,65.0,46.0,10.444444444444445,4.797872340425532,9.0,22.0,33.0,17,7,4,17,3,9,16,4,0,0,8,1,0,0,0,0,0,0,0
118.0,60.0,53.0,29.5,4.389830508474576,4.0,15.0,39.0,24,2,11,25,5,7,21,2,0,0,3,6,0,0,0,0,0,0,0
69.0,50.0,31.0,23.0,4.188405797101449,3.0,8.0,31.0,17,0,8,11,2,4,10,0,0,0,2,0,0,0,0,0,0,0,0
15.0,15.0,7.0,7.5,5.466666666666667,2.0,6.0,4.0,3,0,3,2,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0
243.0,151.0,120.0,24.3,4.580246913580247,10.0,48.0,90.0,43,12,25,52,10,15,23,13,0,0,9,21,0,0,0,0,0,1,0
102.0,72.0,53.0,20.4,4.568627450980392,5.0,18.0,37.0,17,8,8,19,6,8,11,5,0,0,4,5,0,0,0,0,0,0,0
64.0,45.0,36.0,10.666666666666666,4.21875,6.0,3.0,24.0,13,1,3,15,2,3,11,6,0,0,5,1,0,0,0,0,0,1,0
112.0,73.0,50.0,14.0,4.375,8.0,21.0,55.0,22,4,15,25,6,3,13,2,0,0,7,4,0,0,0,0,0,0,0
49.0,38.0,24.0,9.8,4.244897959183674,5.0,8.0,22.0,7,1,9,12,2,2,3,3,0,0,4,0,0,0,0,0,0,0,0
37.0,28.0,18.0,18.5,4.243243243243243,2.0,5.0,12.0,8,1,6,7,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0
152.0,95.0,82.0,12.666666666666666,4.7894736842105265,12.0,39.0,59.0,37,15,5,24,4,6,28,7,0,0,11,8,0,0,0,0,0,0,0
20.0,19.0,10.0,6.666666666666667,3.9,3.0,1.0,8.0,3,2,3,5,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0
19.0,16.0,10.0,6.333333333333333,4.052631578947368,3.0,1.0,6.0,4,1,3,5,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0
116.0,72.0,61.0,14.5,4.594827586206897,8.0,23.0,42.0,20,11,9,25,2,3,16,4,0,0,7,7,0,0,0,0,0,0,0
125.0,84.0,61.0,25.0,4.104,5.0,17.0,62.0,21,8,16,23,7,9,13,3,0,0,4,4,0,0,0,0,0,0,0
255.0,127.0,122.0,15.9375,4.352941176470588,16.0,40.0,105.0,42,23,25,61,2,10,35,4,0,0,15,3,0,0,0,0,0,0,0
58.0,44.0,28.0,29.0,4.293103448275862,2.0,6.0,17.0,11,3,7,12,2,4,9,1,0,0,1,4,0,0,0,0,0,0,0
93.0,59.0,52.0,10.333333333333334,4.537634408602151,9.0,18.0,38.0,17,4,6,22,4,2,15,6,1,0,8,2,0,0,0,0,0,0,0
64.0,48.0,35.0,12.8,4.1875,5.0,7.0,23.0,11,3,4,14,1,5,10,1,1,0,4,2,0,0,0,0,0,0,0
49.0,38.0,24.0,24.5,3.9591836734693877,2.0,1.0,19.0,10,1,7,8,2,2,7,7,0,0,1,0,0,0,0,0,0,0,0
81.0,53.0,38.0,20.25,3.814814814814815,4.0,4.0,36.0,15,2,9,19,1,6,14,1,0,0,3,1,0,0,0,1,0,0,0
71.0,38.0,34.0,17.75,4.507042253521127,4.0,11.0,32.0,9,6,10,15,5,5,10,0,0,0,3,0,0,0,0,0,0,0,0
184.0,101.0,98.0,11.5,4.967391304347826,16.0,49.0,67.0,52,12,9,36,5,6,35,0,0,0,15,1,0,0,0,0,0,0,0
40.0,34.0,19.0,13.333333333333334,4.175,3.0,4.0,16.0,11,3,2,5,4,1,5,1,0,0,2,0,0,0,0,0,0,0,0
103.0,73.0,52.0,20.6,4.902912621359223,5.0,30.0,38.0,17,10,10,19,1,7,13,3,0,0,4,9,0,0,0,0,0,0,0
169.0,99.0,71.0,24.142857142857142,4.408284023668639,7.0,27.0,65.0,28,3,14,39,6,10,26,3,0,0,6,6,0,0,0,0,1,1,0
42.0,33.0,20.0,21.0,3.8095238095238093,2.0,2.0,17.0,7,2,6,11,2,4,3,0,0,0,1,0,0,0,0,0,0,0,0
166.0,104.0,86.0,15.090909090909092,4.686746987951807,11.0,38.0,62.0,37,13,10,24,4,10,23,6,0,0,10,11,0,0,0,0,1,0,0
66.0,54.0,35.0,16.5,4.848484848484849,4.0,14.0,26.0,12,5,8,17,2,1,7,2,0,0,3,3,0,0,0,0,0,0,0
204.0,118.0,94.0,22.666666666666668,4.6568627450980395,9.0,45.0,95.0,41,12,20,37,13,6,25,10,0,0,8,4,0,0,0,0,0,0,0
113.0,65.0,52.0,14.125,4.088495575221239,8.0,11.0,52.0,29,6,9,19,5,4,16,2,0,0,7,1,0,0,0,0,0,0,0
25.0,21.0,11.0,12.5,4.4,2.0,5.0,11.0,6,2,0,3,2,0,6,0,0,0,1,0,0,0,0,0,0,0,0
26.0,23.0,11.0,8.666666666666666,4.0,3.0,5.0,14.0,6,1,2,5,0,1,6,0,0,0,2,0,0,0,0,0,0,0,0
42.0,33.0,14.0,21.0,4.357142857142857,2.0,9.0,18.0,9,0,3,8,1,1,9,0,0,0,1,0,0,0,0,0,0,0,0
150.0,101.0,81.0,13.636363636363637,4.493333333333333,11.0,23.0,56.0,27,9,15,34,2,7,16,13,0,0,10,6,0,0,0,0,0,1,0
78.0,51.0,37.0,19.5,4.410256410256411,4.0,12.0,33.0,20,7,10,11,2,2,12,0,0,0,3,3,0,0,0,0,0,0,0
137.0,89.0,69.0,15.222222222222221,4.394160583941606,9.0,21.0,60.0,23,14,9,28,3,9,23,2,0,0,8,1,0,0,0,0,0,0,0
63.0,45.0,30.0,15.75,3.9365079365079363,4.0,7.0,34.0,15,5,9,11,2,1,8,0,0,0,3,0,0,0,0,0,0,0,0
60.0,41.0,33.0,8.571428571428571,4.416666666666667,7.0,9.0,23.0,16,1,7,12,0,2,9,1,0,0,6,0,0,0,0,0,0,0,0
205.0,118.0,96.0,15.76923076923077,4.195121951219512,13.0,31.0,96.0,43,13,25,41,10,15,21,2,0,0,12,10,0,0,0,0,0,1,0
105.0,70.0,53.0,21.0,4.257142857142857,5.0,11.0,42.0,27,4,8,16,6,4,17,2,0,0,4,4,0,0,0,0,0,0,0
137.0,78.0,76.0,13.7,4.810218978102189,10.0,29.0,52.0,37,6,14,27,7,1,21,5,0,0,9,5,0,0,0,0,0,1,0
87.0,66.0,48.0,12.428571428571429,4.528735632183908,7.0,12.0,33.0,20,5,8,17,1,2,10,4,0,0,6,5,0,0,0,0,0,1,0
51.0,38.0,23.0,12.75,4.549019607843137,4.0,9.0,18.0,11,1,3,12,0,1,9,1,0,0,3,1,0,0,0,0,0,0,0
123.0,81.0,60.0,12.3,4.211382113821138,10.0,19.0,56.0,28,6,15,16,5,5,17,7,1,0,9,1,0,0,0,0,0,1,1
131.0,80.0,61.0,14.555555555555555,4.351145038167939,9.0,22.0,54.0,29,3,10,29,6,5,24,10,0,0,8,1,0,0,0,0,0,1,0
296.0,163.0,163.0,13.454545454545455,4.641891891891892,22.0,60.0,125.0,58,27,27,63,10,11,37,8,1,0,21,13,0,0,0,0,0,0,2
113.0,68.0,54.0,22.6,4.380530973451328,5.0,14.0,39.0,21,3,8,18,5,8,19,14,0,0,4,7,0,0,0,0,0,0,0
46.0,39.0,29.0,15.333333333333334,4.630434782608695,3.0,7.0,14.0,13,2,4,9,0,2,4,5,0,0,2,1,0,0,0,0,0,0,0
44.0,31.0,22.0,11.0,4.4772727272727275,4.0,5.0,16.0,8,1,5,14,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0
35.0,26.0,16.0,11.666666666666666,4.6571428571428575,3.0,8.0,14.0,7,0,1,11,2,2,8,2,0,0,2,0,0,0,0,0,0,0,0
160.0,89.0,75.0,16.0,4.25,10.0,18.0,61.0,28,6,12,36,6,8,25,5,0,0,9,5,0,1,0,0,3,0,0
52.0,42.0,22.0,10.4,4.5,5.0,10.0,19.0,9,2,7,13,1,2,5,0,0,0,4,1,0,0,0,0,0,0,0
191.0,102.0,86.0,19.1,4.183246073298429,10.0,22.0,81.0,38,5,18,43,7,7,27,1,0,0,9,6,0,0,0,0,0,0,0
13.0,13.0,6.0,6.5,4.846153846153846,2.0,3.0,5.0,5,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
27.0,26.0,12.0,9.0,4.592592592592593,3.0,3.0,8.0,6,2,3,4,0,1,3,3,0,0,2,0,0,0,0,0,0,0,0
46.0,31.0,18.0,15.333333333333334,4.5,3.0,8.0,19.0,8,1,8,10,0,2,6,0,0,0,2,1,0,0,0,0,0,0,0
43.0,32.0,24.0,8.6,4.813953488372093,5.0,8.0,13.0,10,2,1,8,1,1,10,4,0,0,4,0,0,0,0,1,0,0,0
87.0,44.0,36.0,17.4,4.011494252873563,5.0,8.0,36.0,16,4,3,19,5,3,17,0,0,0,4,0,0,0,0,0,0,0,0
32.0,27.0,17.0,16.0,4.9375,2.0,6.0,10.0,7,1,4,5,1,2,4,1,0,0,1,1,0,0,0,0,0,0,0
43.0,30.0,22.0,14.333333333333334,4.27906976744186,3.0,7.0,17.0,12,3,1,9,0,0,12,0,0,0,2,2,0,0,0,0,0,0,0
126.0,76.0,59.0,21.0,4.396825396825397,6.0,17.0,47.0,27,7,15,25,5,4,18,2,0,0,5,9,0,0,0,0,0,0,0
73.0,57.0,42.0,12.166666666666666,4.63013698630137,6.0,15.0,25.0,18,3,6,11,1,4,12,5,0,0,5,1,0,0,0,0,0,0,0
121.0,75.0,63.0,15.125,4.5041322314049586,8.0,20.0,44.0,29,6,7,19,4,8,18,2,0,0,7,5,0,0,0,0,0,0,0
128.0,92.0,63.0,14.222222222222221,4.46875,9.0,23.0,55.0,27,8,12,28,6,6,15,4,0,0,8,2,0,0,0,0,0,1,0
72.0,47.0,30.0,24.0,4.125,3.0,7.0,35.0,13,2,11,16,4,1,10,0,0,0,2,0,0,0,0,0,0,0,0
125.0,76.0,60.0,17.857142857142858,4.312,7.0,16.0,45.0,20,10,12,24,11,12,16,2,0,0,6,3,0,0,0,0,1,0,0
116.0,83.0,68.0,29.0,5.181034482758621,4.0,31.0,43.0,26,13,5,17,7,0,11,15,0,0,3,15,0,0,0,0,0,1,0
125.0,65.0,64.0,25.0,4.672,5.0,21.0,39.0,28,1,11,26,5,5,14,7,0,0,4,5,0,0,0,0,0,0,0
117.0,81.0,65.0,9.0,4.914529914529915,13.0,29.0,49.0,21,10,9,25,5,8,15,9,0,0,12,2,0,0,0,0,0,0,0
114.0,78.0,49.0,14.25,4.56140350877193,8.0,23.0,50.0,18,4,14,20,3,11,13,4,0,0,7,5,0,0,0,1,0,1,0
30.0,28.0,14.0,15.0,4.5,2.0,4.0,11.0,7,1,3,6,2,1,3,0,0,0,1,2,0,0,0,0,0,0,0
74.0,55.0,39.0,9.25,4.527027027027027,8.0,14.0,30.0,16,2,10,16,3,2,8,5,1,0,7,2,0,0,0,0,0,0,0
98.0,69.0,50.0,16.333333333333332,4.204081632653061,6.0,15.0,45.0,16,3,11,28,1,4,8,5,0,0,5,1,0,1,0,0,0,1,0
54.0,36.0,23.0,18.0,4.12962962962963,3.0,7.0,26.0,9,1,7,13,0,3,9,2,0,0,2,0,0,0,0,0,0,0,0
32.0,27.0,16.0,8.0,4.09375,4.0,4.0,15.0,6,1,3,7,0,2,4,1,0,0,3,0,0,0,0,0,0,0,0
36.0,31.0,17.0,9.0,4.638888888888889,4.0,6.0,12.0,7,3,3,7,1,3,5,0,0,0,3,0,0,0,0,0,0,0,0
58.0,37.0,23.0,14.5,4.724137931034483,4.0,11.0,19.0,11,2,5,10,2,5,9,1,0,0,3,0,0,0,0,0,0,0,0
89.0,61.0,41.0,17.8,4.47191011235955,5.0,14.0,42.0,14,3,11,25,5,5,10,2,0,0,4,1,0,0,0,0,0,1,0
54.0,32.0,19.0,13.5,3.074074074074074,4.0,0.0,37.0,5,0,11,17,4,1,3,0,0,0,3,0,0,0,0,0,0,0,0
63.0,45.0,27.0,21.0,3.9365079365079363,3.0,7.0,29.0,10,2,5,16,4,7,9,0,0,0,2,0,0,0,0,0,0,0,0
66.0,39.0,22.0,16.5,4.151515151515151,4.0,8.0,31.0,10,2,10,16,1,1,12,0,0,0,3,1,0,0,0,0,0,0,0
112.0,80.0,64.0,11.2,4.794642857142857,10.0,24.0,36.0,24,6,11,23,2,10,13,3,0,0,9,7,0,0,0,0,0,0,0
124.0,72.0,65.0,11.272727272727273,4.709677419354839,11.0,23.0,48.0,24,5,11,28,2,10,20,5,0,1,10,6,0,0,0,0,0,1,0
206.0,108.0,104.0,29.428571428571427,4.441747572815534,7.0,39.0,91.0,32,14,25,46,9,11,23,10,1,0,6,17,0,0,0,0,0,0,0
55.0,39.0,23.0,13.75,4.163636363636364,4.0,8.0,25.0,11,2,6,13,0,1,10,0,0,0,3,0,0,0,0,0,0,0,0
38.0,29.0,18.0,12.666666666666666,3.8157894736842106,3.0,2.0,20.0,7,1,4,9,3,0,7,1,0,0,2,0,0,0,0,0,0,0,0
72.0,52.0,29.0,18.0,4.333333333333333,4.0,8.0,33.0,12,1,8,17,1,2,9,3,0,0,3,1,0,0,0,0,0,0,0
97.0,54.0,40.0,19.4,4.329896907216495,5.0,15.0,40.0,18,3,7,24,3,4,16,2,0,0,4,0,0,0,0,0,0,0,0
18.0,14.0,10.0,9.0,4.333333333333333,2.0,3.0,7.0,5,1,2,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
139.0,87.0,67.0,23.166666666666668,4.705035971223022,6.0,39.0,65.0,32,2,14,24,3,6,18,9,0,0,5,8,0,0,0,0,0,0,0
109.0,83.0,56.0,13.625,4.81651376146789,8.0,24.0,38.0,26,9,9,17,2,4,15,2,0,0,7,0,0,0,0,0,0,0,0
153.0,85.0,75.0,17.0,4.483660130718954,9.0,33.0,67.0,35,6,14,27,3,1,22,13,0,0,8,6,0,0,0,1,0,0,0
60.0,39.0,25.0,8.571428571428571,3.8833333333333333,7.0,7.0,29.0,10,3,10,13,4,3,5,0,0,0,6,0,0,0,0,0,0,0,0
152.0,87.0,73.0,13.818181818181818,4.309210526315789,11.0,29.0,78.0,35,12,7,31,5,3,27,0,0,0,10,2,0,0,0,0,0,1,0
53.0,41.0,25.0,17.666666666666668,4.226415094339623,3.0,8.0,22.0,13,2,8,7,1,3,7,0,0,0,2,0,0,0,0,0,0,0,0
201.0,118.0,97.0,14.357142857142858,4.213930348258707,14.0,41.0,96.0,39,10,22,36,6,7,25,9,2,0,13,8,0,0,0,0,0,3,1
21.0,19.0,11.0,10.5,4.428571428571429,2.0,3.0,7.0,5,0,2,5,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0
48.0,37.0,17.0,12.0,4.229166666666667,4.0,7.0,20.0,10,1,5,9,1,4,8,0,0,0,3,0,0,0,0,0,0,0,0
29.0,25.0,14.0,14.5,4.0344827586206895,2.0,3.0,14.0,6,1,2,7,0,1,5,0,0,0,1,1,0,0,0,0,0,0,0
105.0,72.0,50.0,21.0,4.6,5.0,23.0,42.0,23,9,10,14,7,2,16,6,0,0,4,0,0,0,0,0,0,0,0
111.0,72.0,53.0,15.857142857142858,4.423423423423423,7.0,15.0,43.0,19,6,15,24,1,3,15,5,0,0,6,6,0,0,0,0,0,0,0
71.0,56.0,37.0,14.2,4.605633802816901,5.0,15.0,27.0,18,5,5,14,2,4,7,2,0,0,4,1,0,0,0,1,0,0,0
29.0,23.0,13.0,14.5,4.689655172413793,2.0,6.0,11.0,6,1,3,7,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0
163.0,100.0,74.0,16.3,4.539877300613497,10.0,32.0,66.0,31,9,16,30,4,8,25,7,0,0,9,6,0,0,0,1,1,0,0
58.0,44.0,24.0,14.5,4.4655172413793105,4.0,10.0,26.0,15,2,5,8,2,2,12,0,0,0,3,1,0,0,0,0,0,0,0
75.0,59.0,37.0,18.75,4.56,4.0,14.0,23.0,16,5,5,12,3,7,11,1,0,0,3,4,0,0,0,0,0,0,0
42.0,31.0,19.0,10.5,3.8333333333333335,4.0,3.0,19.0,5,4,7,10,1,2,5,0,0,0,3,0,0,0,0,0,0,0,0
81.0,60.0,38.0,16.2,3.9876543209876543,5.0,8.0,40.0,18,2,8,16,3,6,13,1,0,0,4,0,0,0,0,0,0,0,0
47.0,35.0,21.0,15.666666666666666,4.212765957446808,3.0,7.0,20.0,8,1,8,11,0,1,6,2,0,0,2,1,0,0,0,0,0,0,0
69.0,52.0,34.0,9.857142857142858,4.3478260869565215,7.0,11.0,27.0,13,2,8,13,3,3,8,3,0,0,6,3,0,0,0,0,0,0,0
51.0,42.0,23.0,12.75,4.176470588235294,4.0,7.0,22.0,10,0,7,10,2,7,6,0,0,0,3,2,0,0,0,0,0,0,0
46.0,32.0,18.0,46.0,4.195652173913044,1.0,5.0,20.0,9,0,7,9,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0
86.0,57.0,38.0,21.5,4.058139534883721,4.0,10.0,44.0,15,3,10,18,4,5,11,0,2,0,3,1,0,0,0,0,0,0,0
205.0,124.0,116.0,14.642857142857142,4.809756097560975,14.0,46.0,70.0,40,9,16,45,10,3,23,16,0,0,13,8,0,0,0,0,0,0,0
98.0,57.0,41.0,19.6,4.071428571428571,5.0,12.0,52.0,12,6,16,26,2,4,11,3,0,0,4,4,0,0,0,0,0,0,0
33.0,27.0,13.0,8.25,4.575757575757576,4.0,5.0,12.0,8,0,4,5,0,1,6,0,0,0,3,0,0,0,0,0,0,0,0
35.0,27.0,11.0,8.75,3.5428571428571427,4.0,1.0,17.0,5,0,6,7,2,2,6,0,1,0,3,0,0,0,0,0,0,1,0
74.0,64.0,40.0,24.666666666666668,4.324324324324325,3.0,10.0,25.0,11,5,9,16,3,11,9,1,0,0,2,6,0,0,0,0,0,1,0
73.0,47.0,32.0,24.333333333333332,4.260273972602739,3.0,11.0,33.0,19,0,6,13,2,5,14,0,0,0,2,0,0,0,0,0,0,0,0
118.0,79.0,60.0,39.333333333333336,4.440677966101695,3.0,18.0,41.0,26,7,6,20,5,13,18,0,2,0,2,4,0,0,0,0,0,0,0
83.0,58.0,44.0,16.6,5.216867469879518,5.0,26.0,28.0,26,5,1,14,2,3,16,1,1,0,4,2,0,0,0,0,0,0,0
133.0,81.0,60.0,19.0,4.368421052631579,7.0,18.0,48.0,24,4,16,31,3,6,18,1,0,0,6,1,0,0,0,0,0,0,0
63.0,43.0,23.0,15.75,3.9523809523809526,4.0,4.0,31.0,11,2,9,13,4,1,8,1,1,0,3,0,0,0,0,0,0,0,0
70.0,48.0,39.0,14.0,4.614285714285714,5.0,11.0,24.0,13,5,3,18,3,5,7,4,0,0,4,2,0,0,0,0,0,0,0
187.0,108.0,93.0,13.357142857142858,4.60427807486631,14.0,46.0,71.0,41,12,14,37,5,7,30,2,1,0,13,7,0,0,0,0,0,0,1
34.0,31.0,16.0,8.5,4.764705882352941,4.0,7.0,13.0,5,0,6,7,2,2,3,2,1,0,3,0,0,0,0,0,0,0,0
123.0,73.0,63.0,13.666666666666666,4.7073170731707314,9.0,28.0,48.0,29,7,22,26,3,5,11,2,0,0,8,1,0,0,0,0,0,1,0
73.0,50.0,37.0,14.6,4.52054794520548,5.0,15.0,34.0,16,3,8,16,4,2,7,3,0,0,4,1,0,0,0,0,0,0,0
72.0,55.0,34.0,24.0,4.25,3.0,8.0,29.0,13,1,7,17,2,4,11,1,0,0,2,1,0,0,0,0,0,0,0
70.0,52.0,38.0,17.5,4.6,4.0,14.0,25.0,14,2,6,15,3,4,10,4,0,0,3,2,0,0,0,0,0,0,0
65.0,41.0,27.0,16.25,3.8615384615384616,4.0,7.0,34.0,17,1,4,13,3,3,12,1,0,0,3,0,0,0,0,0,0,0,0
137.0,73.0,62.0,22.833333333333332,4.211678832116788,6.0,19.0,60.0,28,6,17,30,4,4,17,2,0,0,5,4,0,0,0,0,0,0,0
178.0,97.0,88.0,13.692307692307692,4.264044943820225,13.0,16.0,65.0,37,8,8,37,6,11,26,7,0,0,12,1,0,0,0,0,0,1,0
